system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
0000000000000000041b,1175497200000,1175497200000,NIP414,1494,LTG,1164009600000,FUL,1157612400000,IFR,NIP414_2006_1648,2006,,Within 10 metres,1874,67527679,0,0,1176188400000,0.5473682306925354,0.4164496572146532,0.4111869244420181,0.44945750348368424,0.47150077634592835,0.5026597267318061,0.4400891475216917,0.5603205991070006,0.48978464924746884,1648,0.5545548926810304,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003fb,1175497200000,1175497200000,NIP334,155,LTG,1161846000000,MON,1157612400000,IFR,NIP334_2006_1616,2006,,Within 10 metres,1842,67527714,0,0,1176188400000,0.5949525941390167,0.533945290348682,0.48033001385328594,0.561562473724231,0.486221161268301,0.5858162525366414,0.4921939200772167,0.6092356473285621,0.5147741750275636,1616,0.584308021629665,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000417,1175497200000,1175497200000,NIP226,95,LTG,1161327600000,FUL,1157612400000,IFR,NIP226_2006_1644,2006,,Within 10 metres,1870,67527674,0,0,1176188400000,0.6122786769976851,0.3121708140145488,0.4420536065277618,0.39851098756508274,0.4161293929858142,0.5036369807011841,0.46392239562353343,0.4929903720290788,0.5650341849225577,1644,0.6074230578817249,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ed,1175497200000,1175497200000,NIP410,1326,LTG,1162195200000,MON,1157612400000,IFR,NIP410_2006_1602,2006,,Within 10 metres,1828,67527692,0,0,1176188400000,0.5356874585653529,0.4090677753976415,0.35519094655090827,0.4257853105905379,0.4269288571801784,0.4736905970827031,0.39183436779499403,0.5348476975046245,0.43620846966958454,1602,0.49125381857991435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000413,1175497200000,1175497200000,THU163,2586,LTG,1162540800000,FUL,1157612400000,IFR,THU163_2006_1640,2006,,Within 10 metres,1866,67527670,0,0,1176188400000,0.6018612316330203,0.5482605689773217,0.593465903312398,0.5458619446872182,0.5941754169668249,0.5878998953425886,0.48122566564175584,0.5476950925701549,0.5991826697118925,1640,0.5077551098637486,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000418,1175497200000,1175497200000,NIP415,100,LTG,1158649200000,MON,1157612400000,IFR,NIP415_2006_1645,2006,,Within 10 metres,1871,67527676,0,0,1176188400000,0.5251105865292698,0.4220881649564853,0.3739087896027705,0.4160212164944408,0.4404291416468362,0.4996067696260285,0.4425267754418538,0.545152041020858,0.4976647171226815,1645,0.6034366789542391,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ce,1175497200000,1175497200000,NIP238,163,LTG,1161068400000,MON,1157612400000,IFR,NIP238_2006_1571,2006,,Within 10 metres,1786,67527703,0,0,1176188400000,0.5269655450120548,0.4248328232742911,0.4521147155539579,0.5102004148404224,0.48331533541563115,0.5491120239335393,0.4661011000883111,0.5844122835919117,0.5483319954150871,1571,0.5585766414699405,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000411,1175497200000,1175497200000,THU144,2386,LTG,1162540800000,FUL,1157612400000,IFR,THU144_2006_1638,2006,,Within 10 metres,1864,67527668,0,0,1176188400000,0.5822057663700929,0.4636794561627816,0.48682472273294275,0.5290159650694117,0.5215647473271061,0.5254479028307362,0.4482985525959845,0.5655353338825257,0.5741518561721716,1638,0.5846184844788723,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f8,1175497200000,1175497200000,NIP400,51,LTG,1161846000000,MON,1157612400000,IFR,NIP400_2006_1613,2006,,Within 10 metres,1839,67527712,0,0,1176188400000,0.5060366844712859,0.40879375939146884,0.41663176798550894,0.4576995311837315,0.43104797604258543,0.5052197911551282,0.4107402388364047,0.5254793568677709,0.45631951260561743,1613,0.5495600797602809,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000414,1175497200000,1175497200000,NIP267,57,LTG,1161846000000,MON,1157612400000,IFR,NIP267_2006_1641,2006,,Within 10 metres,1867,67527671,0,0,1176188400000,0.6256481430212146,0.5197340138026962,0.5739700202403278,0.5752799072763517,0.5663121737583706,0.6479586870478209,0.5009473418001578,0.6042346472466713,0.6025787590156725,1641,0.5822470740544193,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000422,1175497200000,1175497200000,NIP276,170,LTG,1161846000000,MON,1157612400000,IFR,NIP276_2006_1655,2006,,Within 10 metres,1881,67527686,0,0,1176188400000,0.6025594252372313,0.4900199854317724,0.5433176416745787,0.485064259807217,0.5689739619074948,0.6264098226265781,0.5333893434046981,0.6286116448767985,0.6082359602159624,1655,0.5750893537429628,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040c,1175497200000,1175497200000,THU185,1053,LTG,1160982000000,FUL,1157612400000,IFR,THU185_2006_1633,2006,,Within 10 metres,1859,67527663,0,0,1176188400000,0.542801299304839,0.5008000733367992,0.5320908457289998,0.4909002067943093,0.551133208216733,0.5010641209036867,0.4535022356469518,0.5528584777285716,0.5576012094911077,1633,0.5249377780318952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000446,1175497200000,1175497200000,THU139,15075,LTG,1162454400000,FUL,1157612400000,IFR,THU139_2006_1691,2006,,Within 10 metres,1920,67527661,0,0,1176188400000,0.5643828920483899,0.39965148647003473,0.41863909848834785,0.4213780604575169,0.49527641588674526,0.5086249570406797,0.4387993101201831,0.5483087162614819,0.5485557833349184,1691,0.565675239272818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000443,1175497200000,1175497200000,THU133,388,LTG,1160982000000,FUL,1157612400000,IFR,THU133_2006_1688,2006,,Within 10 metres,1917,67527658,0,0,1176188400000,0.5753843825706825,0.4830906601085508,0.5248035262145476,0.48054427279367284,0.5546733970517235,0.5634247927142203,0.44735094425867444,0.5396223182506783,0.5210852913939937,1688,0.5669386633214994,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d1,1175497200000,1175497200000,NIP365,746,LTG,1161846000000,MOD,1157612400000,IFR,NIP365_2006_1574,2006,,Within 10 metres,1789,67527706,0,0,1176188400000,0.5610488975388566,0.4188416931895328,0.4935904288492159,0.45469560805768433,0.4571934198518326,0.5580532501480173,0.4532936684045368,0.5550117150096853,0.5311653421919227,1574,0.5014092657708723,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cb,1175497200000,1175497200000,THU113,50,LTG,1159081200000,FUL,1157612400000,IFR,THU113_2006_1568,2006,,Within 10 metres,1783,67527700,0,0,1176188400000,0.5771323452728173,0.47907953158133604,0.4604461660041589,0.4491007748660853,0.5246065754477219,0.5184756519233646,0.42682984746404723,0.5881403557707854,0.5728500185299492,1568,0.5189046913543928,"{""type"":""MultiPoint"",""coordinates"":[]}"
